TranscriptID	gafu<1>	neva<2>	enqua<3>	hemag<4>	stgag<5>	sthad<6>	hehe<7>	stmer<8>	heau<9>	hecri<10>	mado<11>	acte<12>	ando<13>	oula<14>	chfle<15>	chfus<16>	sama<17>	cyca<18>	neno<19>	hyva<20>	<21>	<22>	<23>	<24>	<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>
OG0002119	13	9	17	13	25	12	8	15	17	12	14	4	1	6	4	3	2	2	6	7	7.1356	11.4131	10.6319	11.4131	10.2599	14.5841	16.1801	17.3339	11.8231	7.40435	14.5841	14.5841	3.38746	2.97987	4.33213	3.53239	3.24716	2.27478	2.49471
OG0005705	19	1	12	23	22	50	12	37	11	14	4	17	5	7	2	2	4	2	1	6	5.69426	10.2599	8.26506	15.0989	15.6307	27.8974	29.8381	32.9962	24.3746	8.88729	8.88729	12.6843	8.88729	6.14384	2.85261	1.97056	1.97056	2.61015	2.97987
OG0003861	11	2	5	6	4	5	3	3	3	3	2	1	1	2	1	2	1	5	4	10	3.83678	4.16162	2.85261	3.24716	2.97987	4.16162	5.07238	4.50827	3.11134	1.97056	2.72941	3.11134	1.29045	1.44428	3.53239	1.97056	2.85261	2.49471	1.44428
OG0000917.1	15	7	3	10	10	9	7	15	8	6	2	5	4	4	2	4	6	5	9	3	5.69426	7.96878	6.37983	6.14384	6.87545	10.2599	9.89986	9.55131	11.4131	4.69023	4.8782	7.1356	4.33213	3.99656	3.83678	4.16162	6.14384	5.07238	5.07238
OG0002934	3	3	3	3	4	3	2	4	4	3	0	1	1	1	1	2	2	3	2	1	1.87557	2.61015	2.49471	2.27478	2.17006	3.24716	3.38746	3.53239	3.11134	1.36612	1.6946	3.53239	0.884665	0.824398	1.29045	1.6946	2.27478	2.38296	2.06869
OG0006686	15	8	6	5	7	10	10	9	8	9	4	2	4	12	4	5	11	3	13	9	7.68198	8.57112	7.1356	6.62361	6.87545	7.96878	7.1356	8.57112	9.55131	5.91539	6.62361	8.57112	4.8782	7.40435	6.87545	5.91539	7.40435	5.48019	7.68198
OG0003552	18	3	6	11	11	15	8	14	8	6	4	4	5	4	13	2	2	1	2	6	6.14384	7.96878	6.14384	7.68198	7.96878	11.8231	12.2467	13.1364	11.4131	5.07238	5.91539	7.1356	4.33213	4.50827	4.50827	3.99656	1.6946	1.60843	2.06869
OG0005826	7	1	6	3	5	4	4	5	4	4	3	1	2	2	1	2	7	2	2	3	2.85261	3.53239	2.72941	3.68212	3.38746	4.16162	3.99656	4.50827	4.69023	2.61015	3.68212	3.99656	1.60843	2.06869	2.17006	1.87557	2.72941	3.11134	3.99656
OG0006117	4	1	1	3	3	2	2	6	2	2	1	1	3	2	2	2	2	3	3	5	2.49471	2.17006	1.6946	2.06869	2.38296	3.11134	2.72941	2.49471	3.99656	1.78361	1.6946	2.06869	1.87557	2.49471	2.97987	2.38296	2.61015	2.38296	2.06869
OG0007173	8	7	12	6	9	12	8	6	9	13	1	3	4	7	3	1	7	4	5	8	5.91539	7.40435	7.1356	7.1356	6.37983	7.96878	8.88729	10.6319	6.87545	5.07238	5.69426	11.0161	4.50827	5.48019	4.69023	3.53239	3.83678	3.38746	3.11134
OG0007266	15	5	9	14	7	6	8	7	12	9	4	6	7	15	3	2	15	2	8	20	7.96878	8.88729	7.40435	8.26506	8.26506	8.26506	8.57112	6.62361	7.40435	8.26506	7.68198	10.6319	8.88729	10.6319	7.1356	4.33213	5.07238	4.16162	5.91539
OG0005579	6	2	7	6	6	3	6	7	6	6	4	2	3	6	1	5	8	4	17	8	4.8782	4.50827	4.16162	5.27297	4.8782	5.48019	4.8782	4.33213	6.62361	4.33213	5.27297	6.14384	3.38746	4.50827	5.07238	4.16162	7.96878	5.48019	6.37983
OG0000511.1	8	7	3	4	9	5	6	8	2	2	2	4	1	1	12	4	4	0	3	8	5.07238	5.07238	4.33213	3.53239	3.68212	6.14384	5.69426	6.87545	7.1356	1.87557	2.06869	2.06869	1.78361	0.824398	5.27297	4.33213	2.17006	1.78361	3.99656
OG0002499	7	2	5	7	11	10	10	8	9	9	5	4	10	7	1	2	2	2	5	11	4.69023	5.91539	5.48019	7.40435	7.96878	9.2139	9.2139	10.6319	8.88729	7.1356	7.40435	9.2139	6.62361	8.26506	3.53239	1.97056	2.85261	2.06869	2.06869
OG0006665	24	13	10	14	12	11	13	15	10	8	4	4	4	8	1	2	6	6	6	6	7.1356	12.6843	10.2599	9.2139	8.88729	13.1364	12.2467	11.4131	14.0857	6.14384	6.87545	9.2139	5.27297	5.91539	3.68212	2.97987	4.8782	4.50827	3.68212
OG0003166	9	3	2	2	4	2	16	4	9	15	6	1	1	3	1	3	1	1	2	2	2.61015	4.50827	3.53239	3.68212	4.16162	3.83678	2.61015	2.97987	7.1356	4.33213	9.55131	11.8231	1.52502	1.87557	1.44428	1.29045	1.6946	1.52502	1.87557
OG0004021	16	8	8	8	11	9	13	10	12	12	8	6	2	3	7	4	1	3	3	5	6.37983	9.55131	7.96878	7.96878	7.96878	9.89986	9.2139	9.89986	11.4131	6.37983	10.6319	12.2467	3.53239	2.49471	4.16162	3.83678	2.61015	2.49471	2.17006
OG0006539	8	8	7	4	8	12	2	6	9	12	2	6	5	2	5	4	10	6	7	7	6.62361	6.87545	6.37983	5.91539	5.48019	5.91539	7.40435	9.89986	3.99656	5.07238	6.37983	10.6319	3.99656	3.24716	6.37983	5.91539	6.62361	6.37983	6.37983
OG0005955	31	6	10	12	10	11	18	22	10	10	3	4	5	15	4	3	10	3	17	28	11.0161	12.2467	8.88729	9.89986	9.89986	14.0857	11.0161	10.6319	20.5688	6.87545	6.87545	10.2599	7.1356	9.2139	9.55131	5.91539	7.1356	4.50827	5.69426
OG0002736	87	2	5	8	9	7	9	8	10	8	2	3	2	6	1	2	3	4	9	15	7.1356	10.2599	4.69023	5.91539	6.14384	8.26506	7.96878	7.96878	8.57112	4.50827	5.69426	9.2139	3.53239	3.83678	4.8782	2.72941	4.33213	2.97987	2.49471
OG0002124	82	10	9	29	37	33	21	57	23	62	8	47	9	9	1	7	10	6	14	14	13.6033	26.0788	17.9395	22.0174	26.0788	35.2794	32.9962	35.2794	38.9948	19.8791	22.7777	37.7159	16.7476	9.2139	6.62361	4.69023	9.2139	7.40435	8.57112
OG0004090	19	8	4	5	14	7	6	6	7	7	2	2	2	2	2	2	4	5	4	15	6.37983	7.68198	5.48019	4.8782	5.07238	7.40435	7.96878	9.89986	6.14384	3.24716	4.8782	7.1356	2.06869	2.06869	5.07238	2.97987	3.68212	3.68212	2.97987
OG0006702	4	3	4	6	11	6	4	9	4	3	1	1	2	2	1	1	2	3	3	2	2.61015	3.83678	3.68212	3.99656	3.99656	7.1356	7.40435	8.26506	6.62361	2.06869	2.49471	3.53239	1.60843	2.06869	1.6946	1.6946	2.27478	1.97056	1.44428
OG0006134	140	15	76	108	86	115	88	104	131	100	40	40	113	51	21	34	35	56	37	64	52.584	68.4947	54.3541	83.4576	83.4576	101.642	101.642	98.36	98.36	70.7903	80.7569	115.892	60.0229	73.1619	38.9948	31.9091	40.316	41.6808	35.2794
OG0002922	7	3	3	4	6	6	8	6	3	19	19	1	1	3	1	2	2	1	2	2	2.85261	4.8782	4.33213	4.8782	5.27297	5.91539	5.27297	6.14384	6.87545	4.69023	11.0161	7.96878	1.52502	1.87557	1.44428	1.29045	1.6946	1.60843	2.06869
OG0007273	7	4	6	5	8	10	6	8	2	2	2	2	2	3	1	2	5	2	2	1	2.85261	4.8782	4.33213	4.50827	4.16162	7.40435	7.40435	9.2139	7.1356	2.17006	2.06869	2.06869	2.38296	2.49471	1.36612	1.78361	2.49471	2.72941	3.24716
OG0005840	19	39	8	16	22	28	12	14	15	17	6	12	21	14	59	30	12	3	32	10	18.5652	18.5652	18.5652	14.0857	15.6307	17.9395	21.2813	25.2129	13.1364	13.1364	11.8231	16.1801	15.0989	17.3339	19.2115	24.3746	14.5841	10.2599	19.2115
OG0006514	15	8	3	4	10	7	9	6	8	7	4	3	3	5	1	2	3	2	7	12	5.48019	7.40435	5.91539	5.27297	5.69426	6.87545	6.62361	8.57112	7.1356	4.8782	6.14384	7.68198	3.68212	3.99656	3.99656	2.27478	3.38746	2.27478	2.49471
OG0004943	4	2	4	6	3	59	6	3	6	6	2	2	1	3	1	2	5	2	6	4	3.38746	3.99656	3.83678	4.8782	4.8782	7.68198	11.0161	14.5841	3.99656	3.11134	4.33213	6.14384	1.97056	1.87557	2.85261	2.38296	3.68212	2.72941	3.24716
OG0005878	11	13	15	35	35	67	42	34	42	33	3	5	8	13	5	2	1	3	28	6	9.55131	16.7476	18.5652	21.2813	22.7777	41.6808	43.0907	49.2118	37.7159	12.2467	17.3339	37.7159	8.26506	10.6319	5.48019	5.07238	5.27297	1.97056	1.44428
OG0007185	18	7	6	8	8	7	6	9	10	6	0	4	3	7	1	2	5	5	7	45	7.68198	7.96878	5.91539	5.69426	5.48019	7.68198	7.68198	7.68198	7.68198	3.83678	3.24716	7.96878	4.50827	4.8782	7.40435	2.85261	4.69023	3.83678	3.24716
OG0005751	10	2	8	11	16	10	5	11	16	10	20	4	3	5	4	4	5	3	3	99	8.88729	7.1356	6.37983	9.2139	9.2139	10.6319	12.2467	12.6843	8.26506	8.26506	15.0989	12.6843	3.99656	3.99656	11.0161	3.83678	3.68212	3.99656	4.50827
OG0004311	7	3	0	1	2	2	3	4	3	4	1	1	1	1	1	2	3	2	2	1	1.87557	2.61015	1.78361	1.44428	1.97056	2.27478	1.60843	2.06869	3.68212	1.6946	2.49471	3.53239	0.884665	0.824398	1.29045	1.60843	2.27478	2.27478	2.49471
OG0005553	9	6	4	4	6	7	8	6	7	7	2	4	3	4	2	3	3	5	4	13	5.48019	5.91539	5.27297	4.8782	5.07238	5.91539	5.69426	6.62361	6.87545	4.33213	4.8782	7.1356	3.68212	3.53239	4.8782	3.11134	3.83678	3.68212	3.11134
OG0007283	5	3	2	5	8	3	4	3	4	4	2	3	2	4	1	3	3	55	7	8	4.50827	3.68212	3.24716	3.38746	3.68212	4.50827	5.07238	5.07238	3.38746	3.11134	3.24716	3.99656	2.97987	2.97987	5.48019	4.50827	8.88729	9.89986	3.11134
OG0003011	11	7	11	8	16	10	12	12	13	11	12	8	4	6	12	3	1	2	6	23	8.88729	9.55131	9.2139	10.2599	9.89986	11.4131	11.0161	12.6843	12.2467	8.88729	12.2467	12.2467	5.91539	5.07238	8.26506	5.07238	2.85261	1.97056	1.87557
OG0006466	8	4	3	10	13	12	6	7	15	10	4	7	1	7	1	5	3	1	3	5	4.16162	6.37983	5.91539	6.62361	7.96878	9.55131	11.8231	12.6843	6.62361	6.37983	8.57112	12.2467	4.33213	3.24716	2.61015	1.87557	2.72941	2.49471	3.99656
OG0003632	10	2	4	5	3	5	5	4	4	6	2	2	2	2	1	2	1	1	1	4	2.72941	4.33213	3.11134	3.68212	3.53239	4.33213	4.33213	3.99656	4.50827	2.85261	3.83678	5.07238	2.06869	2.06869	1.60843	0.766058	1.14631	1.29045	1.44428
OG0005632	18	16	6	16	13	13	8	14	8	7	3	3	2	4	3	3	4	2	5	7	6.87545	10.6319	9.2139	7.40435	7.68198	13.1364	14.0857	13.1364	11.4131	4.33213	5.69426	7.68198	2.97987	2.97987	4.16162	3.38746	3.53239	2.85261	3.53239
OG0002245	6	1	1	3	6	2	6	2	4	5	4	3	1	2	1	2	1	1	2	2	1.97056	2.85261	2.17006	2.72941	3.24716	3.38746	3.38746	3.68212	3.24716	3.11134	4.33213	4.50827	1.97056	1.44428	1.29045	1.14631	1.52502	1.29045	1.44428
OG0005732	16	2	4	3	4	4	6	4	3	4	2	3	4	4	3	2	2	1	3	8	4.16162	4.8782	3.24716	3.68212	3.68212	3.99656	3.68212	3.99656	4.69023	3.24716	2.97987	3.53239	3.68212	3.99656	3.53239	2.38296	1.97056	1.60843	2.06869
OG0001259	19	3	7	9	10	7	8	8	7	6	1	5	2	4	2	2	9	1	4	4	4.69023	7.1356	5.07238	5.91539	5.69426	8.57112	8.57112	8.57112	7.96878	3.83678	3.83678	6.62361	3.68212	2.97987	3.11134	2.72941	3.11134	2.85261	4.50827
OG0007131	31	43	27	30	26	36	16	31	11	12	13	36	41	51	3	16	12	13	21	14	17.9395	29.8381	28.8519	25.2129	25.2129	27.8974	30.8568	30.8568	24.3746	22.0174	12.2467	11.4131	43.0907	46.0518	10.2599	8.88729	15.6307	13.6033	14.0857
OG0006421	9	7	6	6	10	8	8	7	6	8	4	4	3	6	2	2	2	1	3	3	4.16162	7.1356	6.37983	6.37983	6.37983	7.68198	7.96878	9.2139	7.40435	5.07238	5.91539	7.1356	4.33213	4.50827	2.27478	1.97056	1.97056	1.60843	2.06869
OG0005195	56	10	30	163	272	55	39	236	162	90	13	6	14	27	44	2	3	28	12	2	19.2115	40.316	35.2794	54.3541	62.0388	127.863	136.517	123.742	115.892	29.8381	58.0716	119.753	13.6033	19.8791	8.88729	15.6307	8.26506	6.62361	2.49471
OG0005652	6	2	3	4	6	5	4	6	8	5	1	2	2	5	2	2	4	7	12	25	5.48019	3.83678	3.38746	3.99656	4.16162	5.07238	5.07238	5.48019	5.27297	3.38746	3.83678	6.37983	2.85261	3.38746	7.40435	4.16162	5.91539	4.16162	2.97987
OG0000854	5	7	7	3	4	6	1	5	6	4	1	11	2	2	1	2	3	1	2	14	3.99656	4.8782	4.69023	4.16162	3.68212	3.68212	4.33213	5.07238	2.97987	3.53239	3.11134	5.07238	3.99656	2.06869	3.38746	1.44428	1.87557	1.87557	2.49471
OG0005874	75	6	9	17	16	16	27	24	27	18	8	15	7	18	3	4	9	2	16	37	13.6033	19.2115	11.8231	15.0989	16.7476	19.2115	16.7476	16.1801	25.2129	14.5841	16.1801	22.0174	13.1364	11.8231	9.55131	5.07238	6.62361	4.16162	6.14384
OG0007152	14	1	6	8	7	6	2	4	5	3	1	1	1	3	1	2	4	5	1	3	3.11134	4.33213	2.85261	3.83678	3.38746	5.27297	7.1356	6.62361	3.11134	2.06869	2.72941	3.99656	1.52502	1.87557	2.17006	1.78361	2.49471	3.68212	2.97987
OG0004180	2	4	2	4	4	6	2	8	4	7	1	2	2	2	6	2	2	1	1	6	3.24716	3.11134	3.53239	3.24716	3.53239	4.69023	4.69023	5.07238	4.8782	2.72941	3.38746	5.48019	2.06869	2.06869	3.38746	2.49471	1.36612	1.60843	2.06869
OG0004088	11	11	6	10	12	14	16	14	19	15	9	3	2	9	4	2	1	2	3	10	6.62361	10.2599	9.89986	9.2139	10.2599	13.1364	11.8231	13.1364	15.0989	7.96878	14.0857	17.3339	4.16162	4.8782	4.16162	2.61015	2.06869	1.6946	1.44428
OG0003246	17	3	2	3	4	2	3	3	3	2	2	0	1	1	1	2	2	2	3	4	3.11134	3.99656	2.27478	2.06869	2.06869	2.97987	2.97987	2.97987	3.11134	1.29045	2.38296	2.49471	0.0163827	0.824398	2.27478	1.6946	2.38296	2.06869	2.06869
OG0004157	19	24	12	11	16	15	12	17	17	15	8	3	3	6	3	17	7	1	15	25	11.4131	14.5841	13.1364	10.6319	10.2599	14.0857	14.0857	15.6307	15.0989	7.40435	12.6843	16.1801	3.99656	4.50827	8.88729	5.48019	7.40435	5.27297	11.0161
OG0003334	10	10	2	2	2	3	5	8	4	6	1	1	1	2	1	3	2	2	5	23	4.8782	5.07238	3.83678	2.61015	2.72941	3.53239	2.38296	2.49471	6.87545	2.17006	3.11134	5.07238	1.29045	1.44428	4.8782	2.06869	2.97987	2.27478	2.49471
OG0004642	11	3	2	4	6	8	6	6	9	6	6	2	1	2	1	2	1	1	2	2	2.85261	5.07238	3.83678	4.16162	4.69023	5.91539	5.91539	7.1356	6.14384	3.83678	6.87545	7.40435	1.6946	1.44428	1.29045	1.14631	1.52502	1.29045	1.44428
OG0004016	12	10	10	14	18	15	13	14	20	16	8	11	3	7	2	6	4	10	7	3	6.87545	11.4131	11.4131	11.8231	12.2467	15.0989	15.6307	16.7476	13.6033	9.89986	14.0857	17.9395	6.62361	4.8782	3.99656	4.50827	6.62361	6.62361	5.07238
OG0003640	53	11	20	9	15	12	8	14	14	7	2	8	4	6	7	9	17	17	19	25	15.0989	15.6307	10.2599	9.89986	8.57112	11.8231	11.8231	13.6033	11.4131	6.14384	6.14384	9.89986	5.91539	5.07238	15.0989	11.8231	15.6307	14.0857	12.6843
OG0007008	4	3	5	4	3	2	2	4	3	4	2	1	1	2	1	2	2	2	4	1	2.17006	3.11134	2.97987	2.85261	2.49471	2.97987	2.97987	2.49471	3.11134	2.06869	2.97987	3.53239	1.29045	1.44428	1.44428	1.87557	2.61015	2.06869	2.06869
OG0003213	8	5	3	9	7	2	5	4	2	4	1	2	1	3	3	2	4	1	5	14	4.69023	4.50827	3.68212	3.24716	3.24716	5.07238	5.27297	3.99656	4.50827	2.06869	2.17006	2.97987	1.97056	1.87557	4.8782	2.85261	2.85261	2.06869	2.97987
OG0000110	30	22	7	11	15	22	26	9	17	25	9	9	23	38	4	10	18	16	42	161	22.0174	18.5652	16.1801	14.0857	16.1801	15.0989	15.6307	18.5652	14.0857	17.9395	15.6307	20.5688	19.8791	30.8568	26.9733	11.8231	20.5688	14.5841	13.6033
OG0006518	8	7	8	12	14	17	8	17	13	10	7	8	3	6	4	3	2	2	6	14	7.1356	8.88729	8.88729	9.89986	10.2599	13.6033	14.0857	15.6307	12.6843	7.40435	9.89986	11.4131	5.48019	4.50827	5.48019	3.53239	3.24716	2.27478	2.49471
OG0003428	39	11	2	6	8	8	8	14	4	5	6	3	3	9	1	3	16	4	11	14	7.96878	10.2599	6.62361	5.48019	6.37983	8.57112	7.40435	7.96878	11.4131	4.8782	5.07238	4.50827	4.50827	5.69426	5.91539	3.99656	7.40435	5.91539	7.40435
OG0003707	5	4	3	3	8	7	4	5	8	5	3	2	2	3	1	2	2	5	5	6	3.68212	4.33213	4.16162	4.16162	4.33213	5.27297	5.69426	7.68198	4.69023	3.53239	5.07238	6.37983	2.38296	2.49471	3.24716	2.27478	3.53239	2.97987	2.06869
OG0006741	11	5	3	3	4	8	2	6	3	2	0	1	2	4	2	2	3	14	1	4	3.83678	4.69023	3.38746	2.85261	2.85261	4.50827	4.69023	5.69426	3.99656	1.6946	1.29045	2.49471	2.17006	2.97987	3.11134	2.72941	3.24716	5.07238	2.49471
OG0005716	2	2	4	7	5	4	4	6	3	6	3	1	2	1	1	3	2	1	1	2	1.97056	2.85261	3.24716	3.68212	3.68212	5.27297	5.27297	4.50827	5.27297	2.38296	3.83678	4.33213	1.21721	1.44428	1.36612	1.14631	1.52502	1.87557	2.49471
OG0006575	6	3	20	6	6	22	10	10	8	4	2	4	3	3	9	2	10	4	8	38	8.26506	6.14384	6.14384	7.68198	6.14384	9.55131	9.55131	11.8231	10.2599	3.83678	4.16162	5.69426	3.38746	3.11134	11.4131	6.62361	5.48019	4.50827	4.8782
OG0000215.2	4	3	2	10	2	3	3	9	2	2	1	1	1	2	1	1	3	1	3	10	2.97987	2.97987	2.72941	2.61015	2.85261	4.69023	4.16162	2.49471	6.14384	1.44428	1.6946	2.06869	1.29045	1.44428	2.97987	1.44428	1.97056	1.52502	1.87557
OG0000865.2	5	5	4	5	7	7	4	8	7	7	3	5	1	3	1	2	4	1	6	12	4.33213	4.8782	4.8782	4.8782	5.07238	6.37983	6.37983	7.1356	6.14384	3.99656	5.48019	7.1356	2.85261	1.87557	3.83678	2.06869	2.97987	2.06869	2.97987
OG0007305	24	3	7	9	7	6	6	16	19	8	4	9	2	10	3	6	11	4	4	5	6.37983	8.88729	6.14384	7.96878	7.96878	8.57112	7.40435	6.62361	11.0161	7.40435	8.88729	12.6843	6.37983	5.07238	4.69023	4.50827	5.48019	6.37983	8.26506
OG0006198	9	17	2	5	4	2	9	3	6	6	2	14	6	7	4	2	3	1	5	11	5.69426	6.87545	6.37983	4.33213	4.8782	3.99656	3.53239	2.97987	4.8782	6.14384	4.33213	6.14384	8.57112	6.62361	4.69023	3.11134	2.61015	1.87557	2.49471
OG0001784	4	4	3	2	3	2	4	3	5	5	2	1	1	1	1	2	1	1	1	1	1.60843	3.11134	2.85261	2.49471	2.38296	2.72941	2.38296	2.49471	3.38746	2.17006	3.83678	5.07238	0.884665	0.824398	0.406705	0.766058	1.14631	1.29045	1.44428
OG0006068	8	27	3	19	8	8	8	11	7	7	2	6	5	14	1	3	6	16	10	57	9.55131	9.55131	9.89986	6.87545	7.96878	10.6319	11.0161	7.96878	9.89986	6.14384	4.8782	7.1356	7.68198	8.88729	9.89986	4.16162	7.96878	7.40435	4.33213
OG0005296	15	8	2	11	8	12	14	14	12	10	2	4	6	12	1	7	7	8	8	4	6.14384	8.88729	7.40435	7.1356	8.88729	11.4131	10.2599	9.89986	14.0857	6.62361	6.62361	11.0161	6.87545	8.88729	3.99656	4.16162	7.68198	7.40435	7.1356
OG0004867	3	1	2	5	7	4	8	6	6	8	4	1	4	3	2	2	1	1	20	2	2.85261	2.97987	2.97987	4.16162	4.8782	5.69426	5.27297	5.48019	6.87545	3.99656	5.91539	7.1356	2.38296	3.53239	2.61015	2.97987	3.68212	1.29045	1.44428
OG0004051	50	15	13	17	14	17	11	19	28	14	8	7	6	7	5	3	3	1	6	24	11.4131	18.5652	13.6033	12.6843	12.6843	15.6307	16.1801	15.6307	15.6307	10.2599	15.0989	19.8791	6.87545	6.62361	6.87545	3.68212	3.11134	2.17006	3.11134
OG0006013	6	1	2	4	13	6	5	5	3	4	1	1	1	1	1	1	1	3	2	7	2.72941	3.11134	2.38296	3.11134	3.38746	6.14384	6.87545	8.88729	5.07238	1.6946	2.49471	3.53239	0.884665	0.824398	2.49471	1.29045	1.6946	1.60843	1.01124
OG0002626	11	5	8	6	9	11	10	9	12	13	12	1	4	5	2	3	3	1	8	8	5.69426	7.68198	6.87545	7.68198	7.68198	8.88729	8.57112	9.89986	9.55131	6.62361	12.2467	12.6843	2.85261	4.50827	3.99656	2.85261	3.38746	2.17006	3.11134
OG0001701	5	6	5	6	5	5	5	5	6	5	3	1	1	1	1	2	2	2	3	8	3.68212	4.50827	4.33213	3.83678	3.68212	5.27297	5.48019	5.07238	5.07238	2.49471	4.50827	5.48019	0.884665	0.824398	2.97987	1.6946	2.38296	2.06869	2.06869
OG0006828	6	5	6	4	7	5	8	8	9	6	2	3	3	2	2	3	3	5	5	1	3.53239	5.27297	5.07238	5.07238	4.8782	6.14384	5.27297	5.91539	7.96878	3.83678	5.07238	7.40435	2.61015	2.49471	2.27478	3.24716	4.16162	3.68212	3.11134
OG0003287	18	5	4	3	8	4	7	5	8	8	2	3	2	4	1	4	5	4	6	1	3.99656	6.62361	4.69023	4.50827	4.50827	5.07238	4.69023	5.69426	5.69426	4.16162	5.27297	7.96878	2.97987	2.97987	2.17006	2.97987	4.8782	4.33213	4.50827
OG0002231	4	2	2	2	2	3	2	4	4	2	1	1	1	1	1	2	2	3	3	4	2.38296	2.38296	2.06869	2.06869	2.06869	2.61015	2.38296	2.49471	3.11134	1.52502	2.17006	2.97987	0.884665	0.824398	2.38296	1.87557	2.61015	2.38296	2.06869
OG0004479	7	3	2	6	6	3	8	8	3	2	1	1	1	1	1	2	2	2	2	3	2.72941	3.68212	2.97987	2.85261	3.11134	5.91539	4.8782	4.33213	7.96878	1.44428	1.87557	2.49471	0.884665	0.824398	1.87557	1.52502	2.06869	2.06869	2.06869
OG0006692	12	7	5	7	8	8	10	8	15	12	4	9	6	18	6	7	10	6	7	61	11.0161	8.88729	7.68198	7.96878	8.88729	8.26506	7.68198	7.96878	8.88729	9.89986	9.2139	13.6033	10.2599	11.0161	13.6033	6.87545	7.40435	7.40435	8.57112
OG0003797	6	4	5	2	6	6	6	5	4	3	0	1	1	4	2	2	6	2	6	10	4.16162	3.99656	3.53239	3.24716	2.97987	4.69023	4.33213	6.14384	5.48019	1.78361	1.6946	3.53239	1.78361	2.27478	4.50827	2.97987	3.83678	2.97987	3.68212
OG0000525	47	18	32	31	36	33	18	30	27	22	6	18	20	25	36	12	42	18	33	110	34.1193	26.9733	22.7777	24.3746	23.5632	29.8381	32.9962	35.2794	24.3746	17.9395	15.6307	24.3746	21.2813	22.7777	43.0907	27.8974	24.3746	21.2813	22.7777
OG0001121	9	9	9	15	11	11	10	20	16	14	10	6	10	16	2	5	9	5	10	21	8.88729	10.6319	11.0161	11.8231	12.6843	13.6033	12.2467	11.0161	15.6307	11.8231	13.1364	15.0989	9.89986	13.1364	7.68198	4.69023	7.1356	6.14384	6.87545
OG0006536	13	15	17	19	26	22	16	21	11	17	2	8	8	14	1	2	2	5	9	5	7.1356	14.0857	14.5841	14.0857	13.6033	21.2813	22.0174	24.3746	19.2115	8.57112	7.68198	13.6033	9.89986	11.0161	3.24716	2.72941	4.33213	2.97987	2.06869
OG0001056.1	20	8	26	26	24	18	18	10	26	24	16	10	13	31	10	17	45	2	41	292	24.3746	16.7476	15.6307	19.8791	18.5652	18.5652	22.7777	21.2813	12.6843	19.2115	22.0174	25.2129	16.1801	21.2813	36.4778	14.5841	17.3339	11.4131	27.8974
OG0001060	19	6	13	14	24	19	14	20	24	32	6	10	9	16	2	4	7	18	19	8	9.89986	13.6033	12.2467	15.6307	16.1801	18.5652	18.5652	21.2813	17.3339	14.0857	17.3339	27.8974	11.4131	12.2467	6.87545	6.37983	11.4131	8.57112	5.48019
OG0001709	5	5	2	4	7	10	2	14	2	3	0	1	1	2	1	2	1	2	2	18	3.68212	3.83678	3.53239	2.97987	3.24716	6.87545	6.62361	8.57112	7.1356	1.29045	1.29045	2.49471	1.29045	1.44428	3.53239	1.36612	1.78361	1.6946	1.44428
OG0003708	3	2	1	3	6	4	2	4	3	4	0	1	1	2	1	3	1	0	2	3	1.78361	2.27478	2.17006	2.17006	2.49471	3.83678	4.33213	5.07238	3.11134	1.52502	1.6946	3.53239	1.29045	1.44428	1.44428	0.884665	1.21721	0.946923	1.87557
OG0005582	12	5	3	6	6	5	6	6	4	3	1	2	3	2	1	2	2	1	3	3	3.24716	5.27297	3.99656	3.68212	3.83678	5.91539	5.69426	5.48019	6.14384	2.38296	2.49471	3.53239	2.27478	2.49471	1.87557	1.52502	1.97056	1.60843	2.06869
OG0004997	10	7	8	8	10	6	6	14	9	9	4	2	3	5	7	2	16	1	6	30	8.26506	7.68198	6.87545	6.87545	6.62361	8.57112	7.96878	7.96878	10.2599	4.8782	7.1356	9.2139	3.24716	3.99656	8.88729	5.07238	4.16162	3.53239	6.14384
OG0002910	66	24	35	31	53	51	43	54	30	40	14	4	3	15	4	7	14	2	10	27	17.9395	32.9962	26.0788	26.9733	25.2129	46.0518	44.5472	52.584	49.2118	13.1364	26.0788	35.2794	6.14384	7.40435	9.55131	5.69426	6.87545	5.91539	9.89986
OG0001065	17	9	18	16	10	9	8	18	9	11	6	10	6	6	4	2	6	2	5	10	7.96878	11.8231	10.2599	11.0161	9.89986	12.2467	11.4131	9.55131	13.1364	7.96878	8.57112	9.89986	7.40435	6.14384	5.07238	3.68212	3.53239	2.97987	3.68212
OG0003188	16	9	6	11	16	12	12	14	7	12	4	4	2	4	2	2	4	3	20	11	7.40435	9.55131	8.26506	7.96878	8.26506	13.1364	13.1364	14.0857	13.1364	5.07238	7.1356	9.2139	3.38746	2.97987	5.69426	3.99656	5.69426	2.97987	2.97987
OG0003855	17	5	12	8	8	6	10	10	11	12	2	2	2	7	1	2	2	6	3	10	5.69426	8.26506	6.62361	7.1356	6.37983	8.26506	7.40435	7.1356	10.2599	4.8782	6.87545	11.4131	3.24716	4.16162	3.68212	2.17006	3.11134	3.11134	2.06869
