TranscriptID	hyva<1>	chfle<2>	neno<3>	cyca<4>	sama<5>	chfus<6>	isnoc<7>	pabor<8>	cebra<9>	gafa<10>	gopla<11>	gonor<12>	golob<13>	nema<14>	exadia<15>	enqua<16>	hehe<17>	stmer<18>	hemag<19>	stgag<20>	sthad<21>	acte<22>	ando<23>	oula<24>	macdac<25>	heaur<26>	hecri<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>	<40>	<41>	<42>	<43>	<44>	<45>	<46>	<47>	<48>	<49>	<50>	<51>	<52>	<53>
OG0006302	1382	1025	3323	758	2595	176	2283	1093	584	559	722	598	997	3380	991	627	1323	615	1028	1654	2655	2808	3553	3112	341	1167	817	1233.91	1133.28	1133.28	1133.28	709.7	680.128	1182.52	1233.91	806.344	1133.28	651.786	740.555	772.751	1592.6	1133.28	1182.52	1462.74	1233.91	1182.52	1592.6	2144.76	1661.79	3144.57	3281.14	624.624	997.496
OG0005617	1762	3918	2424	237	4372	236	13	372	13	698	382	422	1390	809	1776	1120	1472	876	509	920	1057	845	1019	721	146	3790	994	806.344	573.644	1462.74	916.131	598.592	1040.85	244.611	36.8545	70.6111	841.396	624.624	573.644	772.751	997.496	1133.28	916.131	841.396	955.949	806.344	772.751	997.496	772.751	841.396	877.969	651.786	1969.91
OG0002375	414	1698	2029	105	160	114	7	203	12	492	1411	1602	2162	1997	2090	873	2886	1050	1436	1687	1937	1890	337	2168	63	1974	1124	374.685	359.053	526.817	302.764	123.431	134.47	266.401	23.7481	52.1836	1233.91	997.496	1661.79	1887.9	1462.74	1287.52	1040.85	1086.08	1809.3	1462.74	1661.79	1809.3	772.751	1133.28	841.396	408.014	1462.74
OG0004342	303	288	470	323	946	78	1126	425	309	0	297	242	339	149	335	25	440	246	628	377	433	489	407	417	306	606	527	266.401	244.611	329.713	344.071	290.124	278.011	189.328	573.644	359.053	91.4114	23.7481	290.124	290.124	215.21	244.611	215.21	425.772	408.014	390.995	483.807	408.014	444.301	444.301	408.014	444.301	573.644
OG0002194	12598	12191	43222	22027	16500	1870	14071	29022	24262	2689	2598	2272	4593	11424	6786	2874	16424	3897	9213	6846	6058	13606	15552	18862	2534	6084	4348	11744.8	11256.1	13921.3	15156.5	9101.01	5464.71	9101.01	20408.4	26336.5	5237.29	2888.24	3013.68	3281.14	8011.44	6758.81	6758.81	8722.27	8359.3	5949.62	7358.52	6477.54	9101.01	15814.6	17217.7	3889.33	5237.29
OG0003227	776	0	1005	14	849	15	686	1314	768	401	322	493	685	2666	2062	468	3236	730	1014	1522	1360	2132	469	1137	404	948	847	278.011	173.819	27.1135	134.47	54.4926	118.253	916.131	877.969	997.496	916.131	425.772	463.634	573.644	1526.29	1182.52	916.131	1086.08	1526.29	1040.85	1287.52	1462.74	877.969	1086.08	740.555	651.786	916.131
OG0002832	2764	1336	3333	1652	2786	0	1994	4957	3281	3611	1709	1871	2412	2155	3816	2399	7406	2064	3802	4021	4306	4699	3528	3034	2082	2953	2912	1733.98	1401.83	651.786	463.634	189.328	52.1836	2888.24	3013.68	4058.24	2768.02	2542.38	1969.91	2144.76	3013.68	3423.63	3281.14	3572.32	4234.47	3281.14	4058.24	4234.47	3281.14	3727.46	3281.14	2542.38	2888.24
OG0005168	220	16	820	58	658	31	618	496	1314	922	414	294	493	207	639	218	1825	198	706	848	1121	572	117	296	38	419	175	224.597	224.597	91.4114	197.592	103.978	146.488	504.855	740.555	806.344	408.014	573.644	390.995	390.995	315.952	390.995	315.952	359.053	806.344	549.733	877.969	997.496	206.214	278.011	189.328	123.431	278.011
OG0003881	819	307	1792	0	2133	0	284	1697	3605	535	798	713	1356	558	801	465	1950	696	1452	1068	1108	951	480	1132	319	1056	688	408.014	290.124	95.4235	54.4926	10.037	45.8172	806.344	1040.85	2436.55	709.7	709.7	916.131	997.496	709.7	772.751	772.751	877.969	1233.91	1040.85	1233.91	1086.08	709.7	806.344	740.555	573.644	841.396
OG0006136	380	203	1750	5649	1019	34	603	805	973	960	617	724	1235	2546	856	392	5006	1198	2386	1587	1296	1022	3000	1913	1112	1426	912	624.624	772.751	573.644	916.131	680.128	189.328	997.496	772.751	877.969	1182.52	877.969	806.344	955.949	1462.74	1086.08	1233.91	1733.98	2237.92	1526.29	1733.98	1462.74	1462.74	1733.98	2436.55	1133.28	1133.28
OG0003723	576	369	1901	113	527	0	5	207	240	791	1007	1204	1485	2503	1599	582	2892	1253	1263	1218	1128	2029	193	1489	1762	1398	1426	344.071	266.401	189.328	140.352	40.2128	21.7315	359.053	49.9707	224.597	1287.52	997.496	1182.52	1343.46	1526.29	1182.52	1040.85	1287.52	1592.6	1233.91	1233.91	1182.52	1086.08	877.969	549.733	1526.29	1401.83
OG0002808	221	1111	2051	43	5418	195	406	588	1340	378	420	735	1004	2104	1027	966	210024	510	1668	3348	4061	935	38	1212	649	865	539	526.817	772.751	709.7	573.644	315.952	1040.85	841.396	651.786	877.969	955.949	504.855	651.786	877.969	1462.74	1233.91	1343.46	1462.74	7358.52	1592.6	2768.02	3727.46	463.634	374.685	215.21	680.128	680.128
OG0003887	1581	1493	5513	788	2839	271	1457	2071	5282	1534	1627	1741	2341	901	2054	1862	1656	1480	1363	5881	3902	7618	7477	4292	473	1837	813	1661.79	1733.98	1526.29	1526.29	841.396	877.969	1969.91	2335.13	3281.14	1733.98	1733.98	1887.9	2055.48	1661.79	2237.92	2335.13	2542.38	2144.76	2436.55	3013.68	4810.43	2888.24	6207.97	5702.01	841.396	1233.91
OG0005281	160	15	1051	162	958	12	434	304	144	295	96	109	235	95	566	218	420	68	187	0	101	919	130	299	575	529	265	159.573	159.573	103.978	255.275	128.833	113.291	224.597	278.011	215.21	197.592	189.328	128.833	159.573	197.592	278.011	206.214	206.214	83.881	40.2128	30.9365	9.13759	390.995	344.071	197.592	444.301	374.685
OG0005823	247	25	590	612	1296	0	514	1206	478	176	124	134	190	702	126	132	390	191	145	201	135	493	151	1220	631	313	142	206.214	189.328	95.4235	181.409	103.978	35.2794	359.053	651.786	772.751	234.391	159.573	146.488	159.573	302.764	206.214	255.275	315.952	224.597	166.545	159.573	166.545	408.014	463.634	425.772	329.713	215.21
OG0003857	557	50	1199	0	539	59	834	3455	232	1202	1388	1166	1664	1111	881	336	1180	896	428	1124	1319	134	1301	369	546	1594	754	344.071	278.011	73.7202	87.5662	24.8226	181.409	916.131	877.969	916.131	955.949	1287.52	1401.83	1401.83	772.751	651.786	573.644	651.786	955.949	841.396	841.396	1233.91	526.817	390.995	709.7	806.344	1086.08
OG0004436	518	3028	2062	9	1040	95	1214	1686	2194	906	584	762	914	368	1620	756	3760	1543	2056	2030	2035	2853	433	8139	813	2366	1336	709.7	806.344	526.817	234.391	87.5662	315.952	1133.28	1592.6	1887.9	916.131	806.344	740.555	841.396	997.496	1592.6	1592.6	1969.91	2335.13	1887.9	2055.48	2055.48	1809.3	2237.92	1887.9	1287.52	1809.3
OG0004171	20	105	743	51	535	19	365	542	358	375	266	334	422	737	385	77	356	152	106	154	252	169	18	209	658	734	353	108.536	234.391	140.352	159.573	80.3491	103.978	359.053	408.014	444.301	329.713	344.071	329.713	374.685	302.764	206.214	152.892	189.328	206.214	152.892	159.573	197.592	181.409	91.4114	62.0388	573.644	504.855
OG0005507	179	503	1492	502	1018	341	825	1435	1221	1182	1357	1689	2323	4094	1343	952	4514	1163	1350	1658	2218	9098	1658	9690	2264	2535	1302	598.592	1040.85	680.128	772.751	549.733	598.592	1592.6	1086.08	1343.46	1969.91	1462.74	1733.98	1969.91	2436.55	1887.9	2237.92	2888.24	2144.76	1526.29	1661.79	1887.9	3727.46	5464.71	4058.24	1969.91	1809.3
OG0004103	1666	824	5468	0	1366	283	2388	2166	377	49018	1277	1614	2415	2183	1650	600	4144	1091	1218	2117	1587	1289	1467	1650	1013	1428	1091	1086.08	916.131	359.053	244.611	56.9019	624.624	2144.76	1343.46	916.131	2888.24	7358.52	1661.79	1969.91	1592.6	1343.46	1233.91	1592.6	1969.91	1401.83	1592.6	1809.3	1343.46	1462.74	1592.6	1133.28	1233.91
OG0004036	1234	823	3453	102	4067	343	30	2642	2686	1100	1030	1101	1675	3028	2140	1432	3392	1241	2507	5923	3359	6137	5184	6107	5578	4598	3871	1040.85	997.496	877.969	877.969	483.807	1182.52	1086.08	444.301	2652.81	2055.48	1182.52	1233.91	1343.46	2888.24	2768.02	3144.57	4058.24	2768.02	2542.38	3572.32	4418.36	5464.71	5702.01	5702.01	4810.43	4234.47
OG0005854	261	34	260	174	208	26	174	356	494	232	206	204	334	358	366	124	925	136	199	249	215	445	88	283	161	161	196	189.328	159.573	87.5662	140.352	103.978	73.7202	278.011	290.124	425.772	266.401	234.391	234.391	266.401	278.011	244.611	206.214	244.611	315.952	189.328	224.597	234.391	206.214	234.391	159.573	173.819	181.409
OG0006395	365	595	1549	151	1166	197	1875	1245	896	293	400	524	808	1051	403	305	1186	573	838	1042	1164	1927	1064	1881	1324	1518	821	573.644	680.128	549.733	526.817	315.952	483.807	841.396	1343.46	1040.85	624.624	408.014	526.817	651.786	772.751	680.128	877.969	1182.52	916.131	841.396	997.496	1086.08	1401.83	1592.6	1401.83	1182.52	1133.28
OG0003461	311	351	1312	64	258	14	375	987	638	3350	522	603	666	1081	711	0	2924	576	828	993	1363	156	173	833	364	738	280	344.071	359.053	206.214	166.545	62.0388	62.0388	573.644	598.592	806.344	573.644	1287.52	598.592	624.624	359.053	206.214	123.431	573.644	1233.91	841.396	1040.85	1182.52	329.713	278.011	374.685	425.772	463.634
OG0003238	452	850	2798	55	2521	103	444	1093	261	538	1126	1054	1717	2286	1225	476	3138	1256	2310	1720	1846	1646	2197	1300	289	1914	1297	624.624	709.7	598.592	504.855	224.597	504.855	841.396	504.855	526.817	1182.52	877.969	1233.91	1343.46	1462.74	1182.52	1182.52	1526.29	2055.48	1733.98	1969.91	1809.3	1233.91	1661.79	1661.79	772.751	1592.6
OG0004356	1192	313	5976	890	3766	390	2271	4427	620	1022	1410	1346	2016	1490	3365	563	3292	2436	5033	5458	5563	2558	3621	4430	2052	2672	2551	1343.46	1401.83	1040.85	1887.9	1086.08	1233.91	1809.3	1887.9	1661.79	1733.98	1287.52	1526.29	1661.79	2144.76	2436.55	2144.76	3281.14	3889.33	4234.47	5237.29	5464.71	3013.68	3423.63	4058.24	2335.13	2652.81
OG0000303	2042	378	1246	370	792	237	12	1535	1128	1636	1075	1525	1667	866	755	873	2116	293	377	532	565	913	969	2034	500	788	382	806.344	526.817	504.855	573.644	408.014	444.301	549.733	206.214	1343.46	1040.85	1462.74	1343.46	1592.6	806.344	806.344	806.344	806.344	680.128	408.014	483.807	549.733	877.969	1182.52	1401.83	526.817	549.733
OG0001759	9116	13204	36589	67873	7780	3526	59266	79443	74970	9275	4959	4138	5789	18343	21531	19252	11222	11503	50518	36211	38530	112646	97738	71354	54924	27704	29495	16501.2	21294.5	16501.2	18745.3	13342	5237.29	27480	69999	76209.2	15156.5	6477.54	5019.33	4810.43	25240.6	29918	33986.6	40284.6	20408.4	27480	42033.7	37001.8	64294.8	94253.1	82970.3	37001.8	28673.1
OG0005390	317	14	1555	2938	1573	110	336	1145	1662	1077	366	394	662	2587	1203	276	1304	707	575	1157	1739	3106	1766	2579	1090	870	560	444.301	504.855	266.401	1040.85	877.969	425.772	916.131	772.751	1401.83	1040.85	651.786	444.301	504.855	1343.46	997.496	916.131	1343.46	997.496	916.131	997.496	1401.83	1592.6	2436.55	2144.76	841.396	709.7
OG0006219	1314	411	3255	633	1929	261	326	509	396	1220	1953	1657	2702	2393	3530	632	6982	2198	9873	3847	8371	6900	2446	4727	217	1110	1026	1040.85	955.949	806.344	1133.28	680.128	709.7	1086.08	390.995	444.301	2055.48	1661.79	2055.48	2144.76	2436.55	2436.55	2055.48	3013.68	5464.71	4810.43	7052.29	5702.01	1969.91	4418.36	3423.63	549.733	1086.08
OG0000668	953	1712	3754	151	1346	172	15	575	22	945	653	1001	686	1759	1830	751	818	266	313	273	715	1867	3941	645	542	1162	809	624.624	526.817	916.131	680.128	315.952	483.807	315.952	52.1836	113.291	1040.85	841.396	740.555	841.396	1233.91	1040.85	806.344	806.344	463.634	344.071	390.995	444.301	1233.91	1661.79	1592.6	772.751	955.949
OG0005513	345	218	2003	400	1077	128	1189	856	1623	860	355	507	751	619	924	557	1595	348	570	641	635	895	137	702	747	372	160	526.817	624.624	463.634	651.786	390.995	374.685	806.344	1182.52	1182.52	624.624	624.624	504.855	624.624	624.624	651.786	549.733	526.817	740.555	504.855	624.624	651.786	425.772	463.634	315.952	390.995	244.611
OG0007240	222	192	1903	3353	784	109	780	225	1298	768	104	351	366	640	445	111	860	278	417	586	405	1083	694	1673	753	862	404	425.772	549.733	598.592	997.496	740.555	290.124	526.817	624.624	549.733	444.301	374.685	215.21	359.053	504.855	444.301	444.301	709.7	504.855	390.995	463.634	483.807	877.969	1086.08	1086.08	651.786	598.592
OG0003702	620	552	1869	0	4450	190	569	1488	1210	1681	618	1306	1162	2482	1652	973	3216	1246	1518	5215	2040	1909	1700	1866	970	2366	1494	624.624	624.624	278.011	206.214	70.6111	916.131	1287.52	955.949	1343.46	1592.6	1233.91	955.949	1233.91	1887.9	1661.79	1592.6	1887.9	2335.13	1969.91	2436.55	3281.14	1661.79	1809.3	1809.3	1401.83	1887.9
OG0004808	1259	874	1867	3312	1913	305	1389	5063	7627	1926	3449	3131	5478	967	3105	1083	7880	2210	5021	5915	6730	5424	4594	4139	2750	3370	3035	1661.79	1887.9	1233.91	1462.74	1343.46	772.751	2768.02	3423.63	6207.97	2436.55	2888.24	3889.33	4058.24	2144.76	3144.57	3144.57	4418.36	5237.29	4234.47	5702.01	6207.97	3889.33	4810.43	4418.36	3013.68	3144.57
OG0007165	492	1174	2272	2491	1063	56	355	528	604	222	254	241	315	656	590	75	816	126	376	340	508	772	499	654	222	734	525	573.644	598.592	997.496	916.131	573.644	244.611	390.995	463.634	573.644	359.053	244.611	266.401	278.011	444.301	374.685	302.764	463.634	390.995	278.011	408.014	425.772	526.817	651.786	573.644	408.014	624.624
OG0007083	2946	393	3348	897	2415	98	875	2890	857	523	500	326	678	679	1366	1154	1496	846	759	1762	655	1631	2072	2358	284	840	480	1233.91	841.396	772.751	1040.85	624.624	483.807	916.131	1233.91	1592.6	772.751	504.855	483.807	463.634	997.496	1182.52	1133.28	1086.08	1086.08	916.131	955.949	1086.08	1133.28	1969.91	2237.92	463.634	651.786
OG0005910	458	463	6763	14790	1302	113	9687	10973	29258	6463	2270	2146	3603	5182	4990	6445	14998	2415	9983	12839	7281	31868	18610	24701	14878	3557	2289	1887.9	3572.32	1401.83	2436.55	1526.29	390.995	8011.44	13921.3	17965.2	5464.71	3889.33	2542.38	2768.02	7052.29	8011.44	9908.51	11256.1	8359.3	6207.97	9908.51	9496.18	13921.3	24190.3	21294.5	5702.01	2888.24
OG0002160	189	71	3464	0	14	15	546	938	771	1276	678	958	1024	1179	844	255	2599	620	1288	1046	1389	1504	884	6967	434	1633	802	215.21	224.597	49.9707	42.0021	4.59151	14.5064	877.969	709.7	841.396	997.496	1040.85	841.396	997.496	997.496	916.131	916.131	1401.83	1343.46	997.496	1233.91	1233.91	1401.83	2055.48	2436.55	772.751	1133.28
OG0000473	1628	393	5737	1092	2316	351	468	715	282	1302	2244	1734	2600	3063	2467	208	2288	391	179	409	375	663	345	598	7	255	184	1086.08	916.131	1086.08	1733.98	955.949	916.131	841.396	463.634	444.301	1233.91	1733.98	2144.76	2144.76	955.949	573.644	302.764	329.713	598.592	315.952	290.124	390.995	215.21	526.817	463.634	54.4926	215.21
OG0004452	1093	852	2655	223	1936	324	1414	935	177	950	1291	1498	2015	2081	2530	139	2904	1150	952	1393	929	1627	798	2428	761	1798	1431	997.496	916.131	841.396	841.396	504.855	806.344	1040.85	680.128	408.014	1343.46	1233.91	1526.29	1733.98	1401.83	1133.28	806.344	1401.83	1462.74	1086.08	1086.08	1133.28	1343.46	1462.74	1401.83	1182.52	1592.6
OG0006969	20264	8519	5297	5096	901	249	20	1870	288	2170	2075	2683	3959	2334	3475	2432	9318	2857	2199	4760	4832	4377	10089	2989	900	2372	1754	3572.32	1661.79	3013.68	1887.9	1133.28	483.807	916.131	173.819	740.555	2768.02	2436.55	2768.02	3281.14	3013.68	3423.63	3281.14	3727.46	4610.23	3281.14	3572.32	4810.43	3144.57	5019.33	5464.71	1462.74	2055.48
OG0002814	216	1246	1166	68	1200	144	6	347	1734	419	890	902	1278	2298	841	201	1248	1634	1120	7392	3924	918	49	1484	50	701	190	359.053	444.301	549.733	359.053	215.21	425.772	374.685	113.291	772.751	806.344	680.128	997.496	1086.08	877.969	573.644	483.807	651.786	1969.91	2436.55	3013.68	5464.71	290.124	425.772	278.011	159.573	374.685
OG0001209	885	438	1205	18	341	421	479	1057	289	416	1412	1908	1919	3493	870	1102	2534	1769	2082	2632	2276	8962	490	1284	3711	2568	2948	651.786	549.733	302.764	255.275	123.431	374.685	955.949	526.817	549.733	1462.74	916.131	1733.98	1887.9	1969.91	1526.29	1887.9	2335.13	2237.92	2144.76	2335.13	2436.55	2335.13	1887.9	806.344	3144.57	2768.02
OG0006893	515	198	4341	2981	3353	167	4381	3261	1717	1372	2355	1778	2121	960	1711	216	2306	938	1519	2769	2325	4225	628	928	147	457	666	955.949	1287.52	916.131	1887.9	1233.91	740.555	1733.98	3013.68	2335.13	1233.91	1733.98	2144.76	1969.91	955.949	955.949	740.555	1133.28	1809.3	1592.6	2055.48	2542.38	806.344	1401.83	772.751	315.952	549.733
OG0005607	1160	297	2269	552	2791	155	602	791	333	799	869	954	1401	416	749	230	1164	326	816	1045	1118	1826	458	1028	231	802	1300	772.751	624.624	651.786	916.131	624.624	651.786	624.624	549.733	526.817	680.128	916.131	1040.85	1182.52	549.733	624.624	598.592	806.344	806.344	680.128	955.949	1086.08	772.751	997.496	680.128	549.733	1040.85
OG0004704	376	80	457	33	1816	10	265	1126	397	134	200	500	1192	406	327	217	328	226	237	497	1717	286	0	438	180	293	272	244.611	206.214	118.253	140.352	83.881	140.352	329.713	463.634	680.128	266.401	266.401	444.301	772.751	266.401	215.21	181.409	173.819	390.995	425.772	549.733	916.131	95.4235	54.4926	19.8791	234.391	290.124
OG0005122	316	111	2214	212	528	190	401	647	467	492	785	958	1033	313	329	390	1968	1159	919	2242	3812	1001	1852	820	1767	961	766	390.995	425.772	329.713	526.817	278.011	315.952	549.733	483.807	549.733	598.592	709.7	916.131	997.496	549.733	709.7	997.496	1343.46	1733.98	1592.6	1887.9	2888.24	1133.28	1133.28	1233.91	1182.52	877.969
OG0003268	263	602	2432	437	1692	203	60	1329	1318	926	2877	3682	4053	4337	1527	537	2430	1056	1447	2734	3383	4521	385	1048	1168	2148	1860	624.624	877.969	772.751	841.396	526.817	598.592	997.496	374.685	1343.46	1969.91	1969.91	3423.63	3889.33	1887.9	1343.46	1233.91	1592.6	1969.91	1809.3	2335.13	3013.68	1401.83	1287.52	651.786	1592.6	1969.91
OG0005639	50	36	841	73	508	90	397	788	1442	768	870	1302	1641	2657	718	593	1784	486	584	938	1395	958	820	952	292	624	872	197.592	374.685	134.47	255.275	146.488	215.21	916.131	709.7	1086.08	1040.85	997.496	1182.52	1462.74	1133.28	740.555	772.751	806.344	955.949	740.555	877.969	1133.28	740.555	916.131	877.969	504.855	740.555
OG0004640	2459	168	828	0	357	0	297	1391	1011	238	119	408	226	820	277	255	377	177	285	413	356	842	290	596	288	455	303	374.685	159.573	49.9707	28.3341	5.35187	18.1777	444.301	680.128	1182.52	329.713	224.597	206.214	302.764	444.301	329.713	344.071	390.995	302.764	278.011	344.071	390.995	444.301	549.733	425.772	329.713	374.685
OG0000594	769	1790	2344	1383	5152	263	1604	4050	0	218	23	85	125	2010	75	75	544	309	903	1502	974	542	371	620	364	1319	409	651.786	598.592	1592.6	1526.29	1233.91	1182.52	244.611	234.391	62.0388	255.275	103.978	56.9019	103.978	444.301	224.597	359.053	573.644	680.128	740.555	1086.08	1233.91	526.817	504.855	483.807	549.733	740.555
OG0005795	1537	639	5965	1307	3059	126	2419	12845	8422	881	489	501	776	442	1431	153	1813	471	401	597	585	683	1476	1664	319	887	398	1401.83	1343.46	1182.52	1526.29	841.396	624.624	1526.29	5702.01	10338.7	651.786	680.128	573.644	624.624	624.624	709.7	526.817	772.751	740.555	504.855	504.855	598.592	806.344	1182.52	1592.6	463.634	598.592
OG0003703	212	251	1389	41	0	0	572	763	1519	917	849	1237	1392	2690	2131	992	5648	2488	1718	4132	3497	4401	2349	2230	1088	2679	1513	255.275	278.011	52.1836	24.8226	2.97987	0.0214774	1287.52	841.396	1086.08	1661.79	1040.85	1086.08	1343.46	2335.13	2144.76	2144.76	2652.81	3423.63	2768.02	2768.02	3727.46	2237.92	2888.24	2335.13	1592.6	2055.48
OG0005908	544	90	501	814	1116	12	185	226	450	280	439	447	613	444	462	284	844	276	770	0	2436	515	581	417	86	276	12175	344.071	278.011	206.214	302.764	244.611	118.253	359.053	255.275	315.952	444.301	390.995	483.807	526.817	483.807	504.855	526.817	651.786	916.131	955.949	1592.6	0.0214774	504.855	504.855	504.855	504.855	1809.3
OG0002373	1315	2877	5493	143	930	0	2674	2843	2335	1791	1611	2738	3852	6918	4973	2063	10758	2555	3216	4560	4925	7439	5331	3952	2298	10006	3127	1343.46	1343.46	526.817	234.391	54.4926	29.6077	3144.57	2652.81	2542.38	3572.32	2144.76	2436.55	3281.14	5019.33	4234.47	3889.33	4810.43	5019.33	3572.32	4058.24	4810.43	4810.43	5464.71	4610.23	3889.33	5702.01
OG0005918	288	109	2100	19720	1365	98	1577	1673	1230	617	368	339	490	416	1370	196	1240	216	279	236	390	374	373	667	806	828	308	549.733	740.555	740.555	1733.98	1592.6	374.685	772.751	1526.29	1462.74	504.855	483.807	390.995	408.014	526.817	573.644	390.995	483.807	425.772	266.401	290.124	302.764	504.855	444.301	504.855	624.624	504.855
OG0004961	323	0	422	358	1201	10	289	333	1071	194	223	246	350	370	218	102	767	190	352	634	566	1175	41	547	136	307	321	166.545	118.253	40.2128	234.391	173.819	113.291	315.952	444.301	598.592	255.275	234.391	266.401	290.124	278.011	244.611	255.275	344.071	463.634	359.053	483.807	598.592	278.011	315.952	152.892	224.597	315.952
OG0000402	396	392	1731	258	54	14	830	1303	853	643	212	954	1784	332	0	94	682	3492	371	704	0	628	1447	1357	2033	1482	1246	344.071	315.952	234.391	181.409	64.7757	28.3341	425.772	955.949	1040.85	244.611	624.624	624.624	1287.52	134.47	91.4114	651.786	1182.52	1133.28	1401.83	997.496	1.10381	1233.91	1040.85	1401.83	1592.6	1343.46
OG0001922	1182	132	1616	68	205	0	521	732	948	380	592	824	1290	1595	1349	539	4158	560	827	1361	1642	1497	0	1800	856	1664	1272	483.807	315.952	103.978	95.4235	24.8226	13.2428	841.396	680.128	841.396	997.496	598.592	841.396	1040.85	1343.46	1287.52	1233.91	1592.6	1526.29	955.949	1182.52	1526.29	1661.79	2055.48	42.0021	1182.52	1462.74
OG0005502	2583	3925	7585	2802	8539	5516	1278	1907	2517	600	1317	1020	1988	3565	2503	2668	6032	2850	3391	5830	5478	3816	591	1718	2126	5171	2647	2888.24	3013.68	5019.33	5702.01	5019.33	6758.81	1887.9	1733.98	2237.92	1887.9	955.949	1401.83	1401.83	3013.68	2768.02	2768.02	2888.24	4610.23	4058.24	4610.23	5702.01	2055.48	1661.79	997.496	2888.24	3727.46
OG0000149	41	172	2840	31	565	98	252	670	528	133	63	229	169	939	900	8	334	181	392	768	620	748	22	64	366	727	512	152.892	278.011	255.275	315.952	113.291	234.391	302.764	425.772	598.592	234.391	128.833	123.431	197.592	344.071	215.21	113.291	255.275	374.685	390.995	549.733	680.128	197.592	113.291	38.498	504.855	624.624
OG0004321	498	418	4085	46	413	122	524	1582	443	790	512	554	832	6471	1855	1340	9936	2696	2393	4349	5200	1660	2559	1398	4642	3089	2006	624.624	709.7	390.995	374.685	123.431	224.597	1233.91	709.7	841.396	1733.98	680.128	598.592	680.128	3144.57	2335.13	2542.38	3013.68	4610.23	3281.14	3727.46	4810.43	2237.92	1809.3	1887.9	3281.14	2542.38
OG0006685	994	377	1084	984	1945	147	785	1570	635	337	257	307	470	246	537	171	365	172	464	464	506	451	790	675	221	471	436	651.786	549.733	624.624	772.751	680.128	549.733	504.855	916.131	997.496	344.071	329.713	329.713	374.685	344.071	390.995	344.071	425.772	359.053	344.071	483.807	483.807	483.807	624.624	740.555	344.071	463.634
OG0001336	4453	8307	2571	34	4731	524	488	345	215	1820	2176	2151	2576	1121	830	234	866	312	478	1022	1119	2900	657	376	142	647	546	1592.6	997.496	1526.29	709.7	374.685	1592.6	680.128	344.071	278.011	1086.08	2055.48	2237.92	2335.13	709.7	598.592	504.855	651.786	680.128	598.592	806.344	1086.08	624.624	955.949	504.855	329.713	598.592
OG0006231	750	3079	2363	4032	3410	602	527	932	1056	516	768	654	2674	564	1983	481	1521	958	1716	1069	1978	717	1196	847	421	720	621	1133.28	1343.46	2436.55	2144.76	2144.76	1462.74	806.344	772.751	997.496	841.396	772.751	1086.08	1343.46	877.969	1086.08	806.344	955.949	1401.83	1343.46	1526.29	1462.74	740.555	877.969	997.496	549.733	680.128
OG0005397	343	123	969	656	1384	43	1359	1030	1350	404	283	332	412	335	740	590	1355	334	702	531	579	737	397	925	457	1040	756	425.772	483.807	315.952	483.807	359.053	244.611	680.128	1233.91	1182.52	463.634	359.053	329.713	374.685	549.733	680.128	651.786	680.128	680.128	504.855	598.592	549.733	651.786	651.786	598.592	680.128	877.969
OG0006650	169	249	567	139	709	159	49	636	795	150	573	445	590	781	256	193	263	1122	373	319	633	597	419	618	364	658	348	255.275	302.764	290.124	315.952	244.611	344.071	315.952	244.611	709.7	390.995	302.764	549.733	504.855	444.301	344.071	390.995	483.807	444.301	573.644	425.772	444.301	504.855	549.733	504.855	425.772	483.807
OG0004530	624	104	2594	1321	1533	19	725	3002	309	595	735	809	1013	1161	1001	239	2572	492	784	1394	1127	1485	665	849	1059	1592	608	598.592	573.644	374.685	680.128	374.685	173.819	841.396	877.969	955.949	841.396	709.7	841.396	916.131	916.131	806.344	740.555	1086.08	1182.52	841.396	1040.85	1233.91	997.496	955.949	740.555	997.496	997.496
OG0006120	172	411	857	61	250	61	446	252	929	274	690	606	897	2392	450	489	1377	476	813	332	955	587	1015	880	298	968	846	302.764	390.995	244.611	189.328	95.4235	123.431	598.592	463.634	483.807	709.7	483.807	709.7	740.555	916.131	598.592	651.786	740.555	772.751	598.592	651.786	573.644	709.7	806.344	955.949	573.644	916.131
OG0005126	289	44	521	409	292	17	419	989	313	339	302	283	460	497	474	233	1049	511	869	710	699	627	444	555	565	950	572	266.401	255.275	128.833	215.21	140.352	73.7202	463.634	504.855	549.733	425.772	344.071	344.071	359.053	504.855	504.855	504.855	651.786	772.751	680.128	772.751	709.7	598.592	549.733	504.855	651.786	740.555
OG0003588	137	3941	3303	1253	3537	0	909	996	234	434	396	538	705	1081	560	52	876	0	143	360	402	520	278	295	45	188	226	408.014	651.786	916.131	463.634	181.409	59.4158	463.634	624.624	483.807	390.995	483.807	526.817	624.624	344.071	206.214	128.833	173.819	113.291	43.8691	266.401	390.995	224.597	359.053	290.124	108.536	206.214
OG0006549	580	596	686	363	682	66	2709	1719	1444	196	131	161	286	897	404	308	886	537	419	464	461	579	222	765	321	542	444	549.733	549.733	425.772	359.053	266.401	215.21	709.7	1969.91	1592.6	359.053	189.328	173.819	215.21	549.733	425.772	444.301	504.855	573.644	483.807	444.301	463.634	444.301	463.634	408.014	408.014	483.807
