TranscriptID	gafu<1>	neva<2>	enqua<3>	hemag<4>	stgag<5>	sthad<6>	hehe<7>	stmer<8>	heau<9>	hecri<10>	mado<11>	acte<12>	ando<13>	oula<14>	chfle<15>	chfus<16>	sama<17>	cyca<18>	neno<19>	hyva<20>	<21>	<22>	<23>	<24>	<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>
OG0002049	+3.83838	-0.247158	+1.75284	-0.610152	+1.02013	-0.979873	-0.690226	+0.309774	-0.480191	+0.519809	-1.99656*	+0.391566	-0.444279	+0.555721	-0.382956	+0.505291	-0.494709	-0.274778	+0.505291	-0.783614	+0	+1.30901	-0.91446	+0	-0.267284	+0.267284	-0.637005	+0.369721	+1.44307	-0.250464	+1.26715	+1.48363	-1.12098	-0.164155	-1.06899	+0.599343	+0.111752	-0.219931	+0.219931
OG0005976	+8.08461	-0.996562	+1.49173	-1.07238	+0.519809	-0.480191	-1.07238	+0.927624	+2.30574	-1.69426	-2.16162*	-0.610152	-0.979873	+1.02013	-0.970559	+0.555721	-0.444279	+3.27059*	+0.27059	+0.124433	+0	+2.383	-1.91883	+0.511705	-0.346649	+0.910759	+0	+0.407815	+0	-0.77416	+0.77416	+1.53264	-0.777305	+0.369721	-1.65683	+0.0949912	+0.758851	+0	-1.28513
OG0005772	+2.66787	-2.38746*	-1.8782	-0.681983	+2.03122	-1.96878	+0.44869	-0.55131	-0.135604	-0.135604	-3.16162*	-0.72941	-0.111344	-0.111344	-1.27478	-0.111344	-0.111344	-1.17006	+4.61254*	-0.170058	+0	+1.22078	-0.944668	+1.49074	+0.601995	+2.78487	-0.583074	+0.2868	+1.28625	-2.09273	+0.77416	+2.97399	-0.658048	+0.381934	-0.941286	+0.104719	+1.11268	-1.2174	+0.941286
OG0007243	+6.08461	-0.508267	-0.508267	-0.332126	+1.66787	-1.33213	+0.00343838	+0.00343838	+0.0312169	+0.0312169	+2.11271	+1.27059	-1.17006	+1.82994	-1.24716	-2.33213	+3.66787	-0.836784	+0.838382	+3.66787	+0	+0.843018	-1.40713	+0	+0.181959	-0.528609	+0.170508	+0	-0.165056	+0.582744	+3.61432	-0.918506	-2.54356	-0.559351	-0.74025	-1.08497	+0.91446	-0.324834	+0.495342
OG0007140	+12.5956*	+5.1218	+0.317885	-2.07238	+0.37639	-0.62361	+0.612542	-0.387458	+3.00344	-1.99656	-1.72941*	-1.38746	-1.33213	+1.66787	-0.72941	-0.979873	+1.02013	-0.610152	+1.75284	+5.83838	+0	+1.7101	-2.52616	-1.19608	+0	+0.826151	+0.56411	+1.55123	-1.12081	-0.702242	-0.250464	+1.26715	+0.407585	+0.944668	-1.53264	-1.43221	+0.517748	-0.637005	+0.369721
OG0003730	+5.00344	-0.852607	+1.75284	+0.00343838	+1.00344	-0.996562	+0.519809	-0.480191	+0.505291	-0.494709	-0.875567	+0.391566	-0.444279	+0.555721	-1.49471	+1.00344	-0.996562	+2.1218	-1.83678	+2.75284	+0	+0.314446	-1.14395	+0.394551	-0.267284	+1.52839	-0.511705	+0	+0.971924	-1.19626	+0.0919536	+0.619141	-0.17518	-0.164155	-0.434958	-0.752449	+1.34208	+1.04141	-0.881635
OG0003717	+2.49173	-0.682115	+2.00344	+1.30574	-0.0723762	-0.0723762	-0.694257	+0.305743	+0.00343838	+0.00343838	-1.24716	-0.290454	-0.444279	+0.555721	-0.170058	-0.0686877	-0.0686877	+0.617044	-0.274778	-0.0686877	+0	+1.39692	-0.826151	+0.314446	-0.314446	+2.01214	+0	-0.621881	+0	-1.51206	+1.0771	+0.749404	-0.879604	+0.153825	-1.04266	+0.101371	+0.104719	+0.108179	-0.314269
OG0000571	+15.7871	-4.28135	+14.2223*	+8.66613	-4.08574	+4.91426	-4.97329	+4.02671	-0.838071	+1.16193	-12.2115*	+13.9826	-9.33387	+18.6661	-1.1356	-2.50827	+4.49173	+8.59565*	+0.318017	+79.8199*	+0	+4.64401	-3.93151	+1.49639	-2.2089	+0	-3.23498	-3.24813	+6.40444	+0	-1.35738	+10.6266	+1.44854	-4.68352	-4.38878	-9.04447	+0.546379	-0.277629	-2.89609
OG0005818	+0.00343838	+2.83838	-0.247158	-0.690226	+0.927624	-1.07238	-0.532393	+0.467607	+2.31788	-1.68212	+0.163216	+0.391566	-0.444279	+0.555721	-0.0776761	-0.0112371	-0.0112371	+0.0530773	+1.55572	+1.47498	+0	+1.38641	+0.165056	-0.91446	+0.1403	+0.77416	+0.528609	+0.38215	-0.629225	-0.777305	+1.22663	-0.154668	-1.00172	-0.164155	-1.08513	-0.447346	+0.366602	-0.497356	+0.0643144
OG0007231	+12.7533	-5.2139	+4.75328	+0.75328	-0.413071	+0.586929	-2.1356	+1.8644	+0.0312169	+0.0312169	+117.719*	-3.1356	-0.213905	-0.213905	-1.72941	-0.0686877	-0.0686877	+5.16322*	+1.66787	+0.147393	+0	+6.10288	-3.03282	+3.03282	-0.83365	-1.51321	+2.34686	-0.83365	-2.76426	+1.27124	+8.59704	-13.3126	-5.54871	+2.0783	-3.29123	-0.123197	+1.60272	-0.495342	-1.7681
OG0007183	+1.30977	+0.838382	-0.996562	-0.0723762	+0.927624	-1.07238	+1.83838	-1.16162	-0.0723762	-0.0723762	-1.33213	-0.979873	-0.532393	+0.467607	-2.38746	+0.505291	-0.494709	+8.1218*	+2.30574	+15.8562*	+0	-0.789965	-0.528609	-0.165056	+0.165056	+0.528609	+0.38215	+0	-0.528609	-0.479502	+0.650011	+0.74025	-0.702242	+0.552519	+0.663646	-2.75638	+2.3068	-0.816061	-2.38349
OG0002695	+11.5198*	+3.61254	-0.494709	+1.38985	-0.0686877	-0.0686877	+0.00343838	+0.00343838	+0.491733	-0.508267	-0.996562	-0.946923*	-0.875567	+1.12443	-1.61015	+0.555721	-0.444279	+0.305399	+14.0034*	-0.875567	+0	+2.09273	-2.09273	-0.892749	+0.115444	+0.501192	-0.501192	-0.541465	+0.885218	-0.335375	+1.72178	+0.511705	-1.32786	+0.928645	-1.51189	+0.734585	+1.38641	-2.30196	-0.250322
OG0002645	+3.12455	-1.91539	-2.87545*	-1.88729	+1.10014	-0.899861	-1.63188	+1.36812	+2.10014	-1.89986	-0.55131	-0.247158	+1.75284	-1.24716	-0.532393	-0.0686877	-0.0686877	+0.617044	+5.16322*	+1.00344	+0	+1.60248	-0.960053	+0.960053	+0.806536	+1.86933	-0.664021	+1.01257	+1.08057	-1.76659	+3.63592	+0.348551	-2.66824	+0	-1.27641	-0.464169	+0.304391	-1.45383	-0.314269
OG0004490	+84.4644	-24.1297	+3.63996	-9.15403	-3.89195	+0.10805	-29.6423	+26.3577	+2.13698	-2.86302	-35.6423	-12.6117	-21.7569	+28.2431	-8.21286	-7.97329	+10.0267	-7.01739	+32.1432*	+96.9093*	+0	+40.041	-19.4059	+9.23031	+0	+10.1756	+3.61839	+3.73792	-6.89336	-9.23031	+12.5126	+26.2207	-13.518	+5.14517	-25.4039	-17.8779	+5.64392	-8.83938	+4.9559
OG0006053	+17.9011	-3.01613	+2.75328	+1.39666	+0.315689	-0.684311	+4.39666	-2.60334	+2.43485	-2.56515	-7.13636*	-4.40435*	-2.41307	+2.58693	+12.3967	-6.25993*	+13.7401*	+0.983869	-3.2139	+20.4348	+0	-1.64871	-4.08275	+1.23059	-0.423598	+1.78021	+0	-0.919025	+0	-1.92326	+3.2365	+5.42879	-2.49551	+4.00872	+1.81756	-4.96182	-4.38943	+1.80223	-0.756206
